Question ID,Sentence Position,Answer,QANTA Scores,IR_Wiki Scores,Question Text
165908,1,salmon_p._chase,"william_h._seward:0.0444338464169, john_sherman:0.0372136521719, salmon_p._chase:0.031460077762, william_jennings_bryan:0.0303796357493, william_mckinley:0.024892605547, schenck_v._united_states:0.0224912182146, millard_fillmore:0.0208684331822, wilmot_proviso:0.0178715629469, roger_b._taney:0.0172613753414, george_b._mcclellan:0.0170544620027, martin_van_buren:0.0151896249585, lester_b._pearson:0.0147026714662, charles_evans_hughes:0.0132986967483, stephen_a._douglas:0.0130818368479, george_wallace:0.0125142425444, george_h._pendleton:0.012305226502, william_henry_harrison:0.0122384836743, miguel_hidalgo_y_costilla:0.0122170495268, earl_warren:0.0116718199841, alexander_h._stephens:0.0115561483867","salmon_p._chase:5.02350990842, thaddeus_stevens:3.4732091225, millard_fillmore:3.0333727878, rutherford_b._hayes:2.90160017596, james_k._polk:2.81303979246, john_brown_(abolitionist):2.69668292327, william_h._seward:2.65941968167, stephen_a._douglas:2.63250972234, william_mckinley:2.51268828517, john_jay:2.44625343316, james_buchanan:2.36736285717, charles_evans_hughes:2.35282787089, franklin_pierce:2.26479688028, seminole_wars:2.23589364, thomas_jefferson:2.1744035417, john_quincy_adams:2.07894002107, james_a._garfield:2.07864617973, john_sherman:2.03734007001, ulysses_s._grant:2.01822393696, benjamin_harrison:1.98584166434",in jones v. vanzandt this man unsuccessfully argued against the constitutionality of the fugitive slave act. he was elected to the senate as a free-soiler in 1849 and six years later became the first republican governor of ohio.
183515,0,walter_mondale,"millard_fillmore:0.101228899912, chiang_kai-shek:0.0671243135577, mark_antony:0.0440476544945, mao_zedong:0.0437311761941, alexander_ii_of_russia:0.0404960935483, adolf_hitler:0.0389581969598, rough_riders:0.0363079623407, tokugawa_ieyasu:0.0320962443483, stephen_a._douglas:0.0204678028567, peter_the_great:0.0196612778776, maximilien_de_robespierre:0.0125712681342, nikita_khrushchev:0.0119582418495, prague_spring:0.0111739104198, tecumseh:0.0110106230335, george_washington:0.0100336794733, atahualpa:0.0098677674579, benjamin_disraeli:0.00944998098719, emiliano_zapata:0.00846127180972, bastille:0.00846013089964, alexander_kerensky:0.00827299508309","walter_mondale:5.16237560541, samuel_de_champlain:5.16237560541, oda_nobunaga:5.16237560541, nagasaki:5.16237560541, finland:5.16237560541, triangle_shirtwaist_factory_fire:3.5433358964, pontiac_(person):3.5433358964, ostend_manifesto:3.5433358964, james_k._polk:3.5433358964, golden_horde:3.5433358964, atahualpa:3.5433358964, albany_congress:3.5433358964, george_washington:2.79726180306, sam_houston:2.70831470158, ronald_reagan:2.70831470158, wars_of_the_roses:2.34045951837, battle_of_hastings:2.34045951837, william_jennings_bryan:1.72012589934, pedro_alvares_cabral:1.72012589934, margaret_sanger:1.70194686498",this man 's opponent humorously promised to not exploit his youth and inexperience.
183515,1,walter_mondale,"grover_cleveland:0.0594977007698, adolf_hitler:0.0482418136711, walter_mondale:0.0407086261939, mao_zedong:0.024829464057, andrew_jackson:0.0244874383981, warren_g._harding:0.0221657039907, peace_of_westphalia:0.0210897558916, truman_doctrine:0.0142107461114, chiang_kai-shek:0.0141644335541, millard_fillmore:0.012434057765, tokugawa_ieyasu:0.0112539059087, spiro_agnew:0.0111741420059, porfirio_diaz:0.0101744833915, ronald_reagan:0.00941982003778, charles_martel:0.00930864414567, tecumseh:0.00912827357903, mark_antony:0.00912452928312, rough_riders:0.00898248522425, maria_theresa:0.00824691497376, darius_i:0.00804930926751","walter_mondale:6.48842946372, benjamin_harrison:3.02443635542, john_sherman:3.01289096421, rutherford_b._hayes:2.97896801681, william_mckinley:2.70911110146, grover_cleveland:2.64783932538, ronald_reagan:2.60152561558, james_k._polk:2.57059334839, john_adams:2.35609632533, john_tyler:2.35386227704, william_jennings_bryan:2.33083830159, pedro_alvares_cabral:2.33083830159, george_washington:2.15471895572, brian_mulroney:2.10694644537, pericles:2.06387704038, warren_g._harding:2.04522374981, chester_a._arthur:2.04471534813, huey_long:2.03420898591, james_g._blaine:1.99742786696, jimmy_carter:1.90310405253",this man 's opponent humorously promised to not exploit his youth and inexperience. nominated to the u.s. senate by karl rolvaag he claimed that both he and his opponent would raise taxes but only he was honest enough to admit so.
165912,0,benjamin_disraeli,"james_a._garfield:0.157353063781, alexander_ii_of_russia:0.0553882233471, john_hay:0.0324367151288, molly_maguires:0.0253855416182, john_sherman:0.0165127197667, emilio_aguinaldo:0.0139127793738, douglas_macarthur:0.0138134932446, babur:0.0136748527929, george_meade:0.0128746743924, battle_of_gettysburg:0.0114661722736, jefferson_davis:0.0113171308725, cultural_revolution:0.0110338311794, joseph_mccarthy:0.0103993506031, marco_polo:0.0102200212066, calvin_coolidge:0.0101763507415, war_of_the_pacific:0.00938010250638, martin_luther:0.00849163874109, whiskey_rebellion:0.00800752070816, william_tecumseh_sherman:0.00757243446418, napoleon_iii:0.00745411256263","benjamin_disraeli:5.32332377832, charles_stewart_parnell:3.72280504892, william_ewart_gladstone:3.38333719758, james_a._garfield:2.90691155384, william_tecumseh_sherman:2.84917859818, ulysses_s._grant:2.40867989022, giuseppe_garibaldi:2.21062038794, william_mckinley:2.16304484658, hannibal:2.15966634798, edward_the_confessor:2.1315350241, paris_commune:2.1005851139, battle_of_chancellorsville:2.08995776611, war_of_the_pacific:2.05782243142, pancho_villa:2.04349087394, jacques_marquette:2.04349087394, first_battle_of_bull_run:1.99884485826, clayton_antitrust_act:1.99884485826, aaron_burr:1.89867534995, second_boer_war:1.73140287453, greenback_party:1.68808924651",in 1880 this man received a 10000-pound advance for endymion then the most ever paid for a novel.
3956,0,muhammad_ali_jinnah,"william_henry_harrison:0.10253067341, eleanor_roosevelt:0.054889806035, stephen_a._douglas:0.0250607939142, muhammad_ali_jinnah:0.0214543581574, treaty_of_ghent:0.0208932795935, dorr_rebellion:0.0205930964504, peterloo_massacre:0.0182492865198, william_tecumseh_sherman:0.0180021441848, brigham_young:0.0176375026088, thomas_jefferson:0.0159107368189, francisco_franco:0.0145386009035, james_buchanan:0.0144313129519, winston_churchill:0.0133951597394, alexander_h._stephens:0.0127218085789, oliver_cromwell:0.0122504721273, john_c._calhoun:0.0112512068764, fidel_castro:0.0111703065069, wars_of_the_roses:0.00975413305819, john_tyler:0.00938268516564, william_h._seward:0.00880069474733","muhammad_ali_jinnah:5.68954699318, ulysses_s._grant:2.86468189484, grover_cleveland:2.52382055705, winston_churchill:2.4499372446, chester_a._arthur:2.40577725195, thomas_jefferson:2.25974782636, william_tecumseh_sherman:2.24834781606, john_quincy_adams:2.10562224569, brian_mulroney:2.07966660932, andrew_jackson:2.02770096194, william_ewart_gladstone:2.00979838707, rutherford_b._hayes:1.97822480025, james_a._garfield:1.96771781636, william_h._seward:1.96681299607, benjamin_disraeli:1.92291272861, henry_clay:1.82134455791, oliver_cromwell:1.75200915325, fort_ticonderoga:1.70246754066, kwame_nkrumah:1.69951103264, nelson_mandela:1.68700692641",after studying law at lincoln 's inn he worked diligently in the campaign of dadabhai naoroji who thus became the first indian to sit in the house of commons.
3956,1,muhammad_ali_jinnah,"william_henry_harrison:0.0360263678274, eleanor_roosevelt:0.0310938128064, muhammad_ali_jinnah:0.0290118117709, jawaharlal_nehru:0.0270350302582, winston_churchill:0.0187706022519, wars_of_the_roses:0.0136261503114, brigham_young:0.0128403756222, william_tecumseh_sherman:0.0126756429848, ambrose_burnside:0.0112526285644, dorr_rebellion:0.0104845515932, indira_gandhi:0.0103069280602, pepin_the_short:0.00983827074864, booker_t._washington:0.00962752529444, treaty_of_ghent:0.00950022647021, john_c._calhoun:0.00906472484673, victoria_woodhull:0.00893264530086, alexander_h._stephens:0.00852873171679, mapp_v._ohio:0.00800813111526, luddite:0.00786771599558, hideki_tojo:0.00771420155663","muhammad_ali_jinnah:6.91920312998, winston_churchill:3.13745456189, jawaharlal_nehru:3.00193823024, neville_chamberlain:2.90610242059, ulysses_s._grant:2.72499747633, leon_trotsky:2.22740295236, suez_crisis:2.20030176614, benjamin_disraeli:2.17767241027, konrad_adenauer:2.15888194336, charles_evans_hughes:2.13764328516, labour_party_(uk):2.13030730437, charles_lindbergh:2.1266897169, adolf_hitler:2.0601044452, league_of_nations:2.02282359662, haile_selassie:1.93983079113, oliver_cromwell:1.91296339256, james_a._garfield:1.81154840633, kwame_nkrumah:1.80208989162, john_quincy_adams:1.79067765029, mikhail_gorbachev:1.77873775888",after studying law at lincoln 's inn he worked diligently in the campaign of dadabhai naoroji who thus became the first indian to sit in the house of commons. he led his side in signing the lucknow pact but would return to london in frustration between 1930 and 1935.
3956,2,muhammad_ali_jinnah,"jawaharlal_nehru:0.0339485862745, william_henry_harrison:0.0276565236629, muhammad_ali_jinnah:0.0238079292969, winston_churchill:0.0159822772067, brigham_young:0.0123679314885, kwame_nkrumah:0.0115088954258, eleanor_roosevelt:0.0106325721797, indira_gandhi:0.0105336775395, william_tecumseh_sherman:0.010302333255, booker_t._washington:0.00846762298683, alexander_h._stephens:0.0084104891403, francisco_franco:0.0083513192831, wars_of_the_roses:0.00783426390475, charles_stewart_parnell:0.00775267000854, adolf_eichmann:0.00692386023627, hideki_tojo:0.00691476069712, victoria_woodhull:0.00679365224992, benjamin_disraeli:0.00665002750134, benito_mussolini:0.00655402445239, mapp_v._ohio:0.00630282021609","muhammad_ali_jinnah:6.60319267007, jawaharlal_nehru:3.77576068778, winston_churchill:3.21138347661, ulysses_s._grant:2.58301394344, suez_crisis:2.53249374184, neville_chamberlain:2.48578650775, james_a._garfield:2.35853605199, leon_trotsky:2.11646306936, league_of_nations:1.97280697023, benjamin_disraeli:1.96222814566, adolf_hitler:1.94780754681, charles_evans_hughes:1.92406967857, mikhail_gorbachev:1.90267838171, konrad_adenauer:1.872694876, haile_selassie:1.80955977707, labour_party_(uk):1.75841459554, charles_lindbergh:1.71707495555, john_c._calhoun:1.70685302581, gamal_abdel_nasser:1.70574592163, john_quincy_adams:1.67774629388",after studying law at lincoln 's inn he worked diligently in the campaign of dadabhai naoroji who thus became the first indian to sit in the house of commons. he led his side in signing the lucknow pact but would return to london in frustration between 1930 and 1935. upon his return he spearheaded the attack on the congress party and became the preeminent force in the muslim league.
4125,0,jawaharlal_nehru,"henry_i_of_england:0.145803962254, eleanor_of_aquitaine:0.0767178012281, thirty_years'_war:0.0580995572714, wars_of_the_roses:0.0305352300763, arthur_wellesley,_1st_duke_of_wellington:0.0292442997586, kulturkampf:0.0254232133672, alfred_the_great:0.0250406850969, peace_of_westphalia:0.0205098587223, alfred_dreyfus:0.0171255678914, girolamo_savonarola:0.0167830931862, hugh_capet:0.01509700885, tokugawa_ieyasu:0.013706706192, dorr_rebellion:0.0136014577357, robert_walpole:0.0108203387192, hideki_tojo:0.0106979390138, credit_mobilier_of_america_scandal:0.0100955127127, mary,_queen_of_scots:0.0100239278371, aaron_burr:0.00821610482767, clarence_darrow:0.00732734748414, second_bank_of_the_united_states:0.00683182016675","jawaharlal_nehru:5.84066488384, claudius:4.05584405771, maria_theresa:3.43395115716, suleiman_the_magnificent:3.39250467719, charles_sumner:3.15570496275, christopher_columbus:2.84429303945, napoleon_iii:2.62824643295, louis_riel:2.59576877376, nero:2.5248685287, thomas_nast:2.48097403022, john_hay:2.23538421719, henry_the_navigator:2.22333562287, council_of_trent:2.22333562287, roger_b._taney:2.09081981596, alfred_the_great:1.97204037312, treaty_of_ghent:1.92063390053, platt_amendment:1.92063390053, missouri_compromise:1.92063390053, battle_of_chancellorsville:1.92063390053, vasco_da_gama:1.84594300744",in his early life he was influenced by the theosophism of his tutor ferdinand brooks.
4125,1,jawaharlal_nehru,"henry_i_of_england:0.0224379954671, oliver_cromwell:0.016212259339, tecumseh:0.0151424531434, hideki_tojo:0.0149221325912, peace_of_westphalia:0.0147388727812, francisco_franco:0.0134246005594, thirty_years'_war:0.0112192183371, wars_of_the_roses:0.0111067800521, arthur_wellesley,_1st_duke_of_wellington:0.0102253486827, war_of_the_austrian_succession:0.0101497383847, eleanor_of_aquitaine:0.00995928720699, napoleon_iii:0.00934471190855, henry_vii_of_england:0.00929387012116, alexander_kerensky:0.00925058831107, david_lloyd_george:0.00913253100746, adolf_eichmann:0.00856599024548, kulturkampf:0.00818635999636, otto_von_bismarck:0.00807851890703, mark_antony:0.00796382043866, maria_theresa:0.00780550581077","muhammad_ali_jinnah:6.32382971561, jawaharlal_nehru:5.98303943728, henry_vii_of_england:2.1956375374, winston_churchill:2.17788196436, benjamin_disraeli:2.08133687437, chiang_kai-shek:2.06496931945, robert_walpole:2.03399657347, napoleon_iii:1.99545976439, babur:1.95872185353, louis_riel:1.93751010932, suleiman_the_magnificent:1.92589380516, kublai_khan:1.87700228859, genghis_khan:1.76881821937, francis_drake:1.76877755029, ivan_the_terrible:1.76229765282, attila:1.7538605838, charles_sumner:1.72922760726, william_ewart_gladstone:1.71893504815, marco_polo:1.71821316503, trent_affair:1.69590073533",in his early life he was influenced by the theosophism of his tutor ferdinand brooks. during world war ii the envoys lord wavell and stafford cripps failed to reconcile his party with the rival party founded by aga_khan_iii.
4125,2,jawaharlal_nehru,"hideki_tojo:0.0143920339482, thirty_years'_war:0.0134426934097, david_livingstone:0.0108431557392, alfred_the_great:0.0107652273361, napoleon_iii:0.0106107943661, otto_von_bismarck:0.0103903565514, peace_of_westphalia:0.0103517210567, wars_of_the_roses:0.0100870482347, kulturkampf:0.0097777443922, black_panther_party:0.00892270311259, henry_i_of_england:0.00872233697104, lewis_cass:0.00863881569392, robert_walpole:0.00845913818069, congress_of_berlin:0.00772456357933, charles_stewart_parnell:0.00768169801219, muhammad_ali_jinnah:0.00691349304212, david_lloyd_george:0.00682696208261, alexander_kerensky:0.00657898200081, barry_goldwater:0.00647113512102, adolf_eichmann:0.00630442965159","jawaharlal_nehru:5.20749194434, muhammad_ali_jinnah:4.48012516307, winston_churchill:2.64991575343, napoleon_iii:2.29564407175, otto_von_bismarck:2.27032857754, margaret_thatcher:2.18006002796, charles_sumner:2.08123795595, konrad_adenauer:1.96934500277, fidel_castro:1.89011682627, suez_crisis:1.88938884668, salvador_allende:1.76579242576, safavid_dynasty:1.72046380062, benjamin_disraeli:1.60838069654, william_ewart_gladstone:1.60672025496, huey_long:1.60225832519, ronald_reagan:1.59475980424, pierre_trudeau:1.5777588124, robert_walpole:1.54844131529, nelson_mandela:1.51240052154, william_howard_taft:1.49519699912",in his early life he was influenced by the theosophism of his tutor ferdinand brooks. during world war ii the envoys lord wavell and stafford cripps failed to reconcile his party with the rival party founded by aga_khan_iii. in his most important post he put through the community development program and the 1951 five-year plan going against the conservative politics of his father motilal.
4125,3,jawaharlal_nehru,"francisco_franco:0.0175062356277, napoleon_iii:0.014698105653, mark_antony:0.0130037642572, hideki_tojo:0.0102358802029, peace_of_westphalia:0.0100374880774, thirty_years'_war:0.00977749887702, jawaharlal_nehru:0.00848538770375, paul_von_hindenburg:0.00830473184535, robert_walpole:0.00824795995578, john_brown_(abolitionist):0.00788089376718, charles_stewart_parnell:0.00723069531726, david_lloyd_george:0.00703844584647, oliver_cromwell:0.00693282431528, dorr_rebellion:0.00680782598358, konrad_adenauer:0.00645522367706, brian_mulroney:0.00632550882772, alfred_the_great:0.00627854633979, winston_churchill:0.00624333067281, otto_von_bismarck:0.00616194136329, thomas_paine:0.00614407261416","jawaharlal_nehru:5.40371385279, muhammad_ali_jinnah:3.64744372786, winston_churchill:2.67516841855, napoleon_iii:2.30129170609, margaret_thatcher:2.18726290796, fidel_castro:2.09223108478, suez_crisis:2.02486199723, otto_von_bismarck:1.94254228198, konrad_adenauer:1.83360421958, safavid_dynasty:1.80871475472, charles_sumner:1.80559803044, gamal_abdel_nasser:1.76695241238, pierre_trudeau:1.72939509777, charles_de_gaulle:1.71457860741, nelson_mandela:1.70023512128, mao_zedong:1.68005366188, adolf_hitler:1.62442497552, ronald_reagan:1.57930278008, labour_party_(uk):1.57300168638, salvador_allende:1.56334845133",in his early life he was influenced by the theosophism of his tutor ferdinand brooks. during world war ii the envoys lord wavell and stafford cripps failed to reconcile his party with the rival party founded by aga_khan_iii. in his most important post he put through the community development program and the 1951 five-year plan going against the conservative politics of his father motilal. although under the influence of his minister menon he was a leader of the non-aligned_movement he called for western aid when china encroached upon the brahmaputra_river.
143399,0,charlemagne,"council_of_constance:0.12500344897, edward_the_confessor:0.0522273389307, henry_i_of_england:0.0521339032727, william_lloyd_garrison:0.0463580882506, william_the_conqueror:0.0363960990792, eleanor_of_aquitaine:0.0272497313336, john_sherman:0.0237111435571, battle_of_bosworth_field:0.023248907418, hannibal:0.0204112831704, battle_of_shiloh:0.0173492964302, genghis_khan:0.0168792455778, ethiopia:0.0164953747131, otto_von_bismarck:0.016214243514, philip_ii_of_macedon:0.0144863525066, peloponnesian_war:0.0135383105117, kublai_khan:0.0122245389017, battle_of_hastings:0.0113416344493, john_marshall:0.0105170736757, john_wycliffe:0.00992188311823, william_penn:0.00990707030072","william_the_conqueror:2.34525632963, war_of_the_pacific:2.34525632963, war_of_the_austrian_succession:2.34525632963, toyotomi_hideyoshi:2.34525632963, tokugawa_shogunate:2.34525632963, tokugawa_ieyasu:2.34525632963, teutonic_knights:2.34525632963, songhai_empire:2.34525632963, shaka:2.34525632963, shah_jahan:2.34525632963, second_boer_war:2.34525632963, provisions_of_oxford:2.34525632963, paris_commune:2.34525632963, otto_von_bismarck:2.34525632963, opium_wars:2.34525632963, night_of_the_long_knives:2.34525632963, mustafa_kemal_ataturk:2.34525632963, miguel_hidalgo_y_costilla:2.34525632963, mary_baker_eddy:2.34525632963, mark_antony:2.34525632963",in 1165 he was canonized by the antipope paschal iii.
143399,1,charlemagne,"pepin_the_short:0.688605750563, charlemagne:0.127914853083, william_the_conqueror:0.0504125065313, henry_i_of_england:0.0141608929532, hannibal:0.00510247568461, christopher_columbus:0.00345437955667, attila:0.00344231354196, martin_luther:0.00328319062607, edward_the_confessor:0.00318669452789, missouri_compromise:0.00263636841221, oliver_cromwell:0.00258219377479, first_crusade:0.00258044769655, atahualpa:0.00237252289669, tecumseh:0.00233435049519, haile_selassie:0.00213673707489, william_lloyd_garrison:0.002126775708, peter_the_great:0.00210145082794, eleanor_of_aquitaine:0.00199664653975, charles_martel:0.00197682141021, maine:0.00197402460374","charlemagne:7.55212923517, pepin_the_short:5.15413296347, charles_martel:3.83606626616, alfred_the_great:3.38565226399, eleanor_of_aquitaine:3.26836782728, vandals:2.78603310217, attila:2.28323201554, cyrus_the_great:2.2701836345, first_crusade:2.03791767614, byzantine_empire:1.98038242795, antonio_lopez_de_santa_anna:1.98038242795, hugh_capet:1.86768222953, vasco_da_gama:1.7714896343, henry_i_of_england:1.77085773291, edward_the_confessor:1.74541147899, umayyad_caliphate:1.73950032524, john_wilkes_booth:1.7339433738, john_wycliffe:1.67610546928, safavid_dynasty:1.562643754, third_crusade:1.54713099302",in 1165 he was canonized by the antipope paschal iii. during his life he had along with his brother been anointed as king of the franks but he assumed the title all to himself upon the death of that brother carloman.
143399,2,charlemagne,"pepin_the_short:0.302459273465, charlemagne:0.300931407221, william_the_conqueror:0.0357636180498, claudius:0.0203884874284, henry_i_of_england:0.0156453511545, haile_selassie:0.0113623500239, attila:0.0109530957223, edward_the_confessor:0.00835992485851, peter_the_great:0.00733473954979, charles_martel:0.00651886436918, vandals:0.00641835900537, ivan_the_terrible:0.00634864745852, hannibal:0.00526564092205, atahualpa:0.004756150186, martin_luther:0.00447945639631, nero:0.00445332995142, tecumseh:0.00441369673432, eleanor_of_aquitaine:0.00437882909629, missouri_compromise:0.00411690124807, first_crusade:0.00398339703315","charlemagne:6.75070889414, pepin_the_short:3.99715437356, charles_martel:3.92265315298, alfred_the_great:3.00715572434, eleanor_of_aquitaine:2.87189613919, attila:2.78903615576, vandals:2.74523125315, first_crusade:2.34242903726, byzantine_empire:2.30931684452, antonio_lopez_de_santa_anna:2.30931684452, cyrus_the_great:2.27119112089, peter_the_great:2.0899961901, parthian_empire:2.0466118248, henry_i_of_england:2.00218268221, umayyad_caliphate:1.96341900099, mali_empire:1.95656776133, haile_selassie:1.95071959264, genghis_khan:1.90271748853, napoleon_iii:1.89822943457, safavid_dynasty:1.89690591796",in 1165 he was canonized by the antipope paschal iii. during his life he had along with his brother been anointed as king of the franks but he assumed the title all to himself upon the death of that brother carloman. name this ruler who in ad 800 was named emperor of the west.
2089,1,thomas_hart_benton_(politician),"claudius:0.0418869097373, huey_long:0.033529331848, thomas_hart_benton_(politician):0.0249570199358, fashoda_incident:0.0211451369592, free_soil_party:0.0211273015281, girolamo_savonarola:0.0144655092852, warren_g._harding:0.0131001146132, cultural_revolution:0.0130717669154, benito_juarez:0.0124500447979, anti-masonic_party:0.0117494650895, oregon_trail:0.0105771326964, porfirio_diaz:0.0103332098132, daniel_boone:0.0100292066527, vandals:0.0100115288248, hubert_humphrey:0.0100017776706, amelia_earhart:0.00923097941574, getulio_vargas:0.00914507012808, easter_rising:0.00876749409712, julius_nyerere:0.00839143307807, booker_t._washington:0.00828564890856","eleanor_roosevelt:2.95034230263, woodrow_wilson:2.63685655887, charles_lindbergh:2.50481113687, thomas_hart_benton_(politician):2.46626176065, charles_de_gaulle:2.3530019104, thomas_jefferson:2.22898393294, amelia_earhart:2.13323619931, harry_s._truman:2.10597811079, grover_cleveland:2.10437592463, william_jennings_bryan:2.04263581033, pedro_alvares_cabral:2.04263581033, huey_long:1.97814144834, hubert_humphrey:1.97132448569, william_howard_taft:1.95159989178, john_adams:1.93726206584, william_mckinley:1.92036247154, herbert_hoover:1.9177680406, eugene_v._debs:1.8844681032, second_boer_war:1.78648500303, james_buchanan:1.77931584277",his autobiography thirty years view is one of the best of the period and teddy roosevelt wrote a later biography on him. he noted that the west must share in the destinies of the republic while serving as editor of the st. _ louis enquirer and ran on a platform of redistributing public lands to settlers.
165933,0,battle_of_lepanto,"third_crusade:0.0396665937019, spanish_civil_war:0.0340719099264, peterloo_massacre:0.0307659533718, maine:0.0190061642901, hartford_convention:0.0175664496419, umayyad_caliphate:0.0164421931278, wars_of_the_roses:0.0142903557428, oliver_cromwell:0.0139168486814, council_of_chalcedon:0.0134395211162, peloponnesian_war:0.0133905487749, paris_commune:0.0118675011019, battle_of_lepanto:0.0116204559919, great_northern_war:0.0114708807493, safavid_dynasty:0.0113919583773, first_crusade:0.0110888809239, war_of_the_pacific:0.0110372756421, tang_dynasty:0.010791460376, charles_stewart_parnell:0.0104372101788, samuel_adams:0.00976246173506, st._bartholomew's_day_massacre:0.00940495530206","battle_of_lepanto:10.9792751356, huldrych_zwingli:4.50857805118, martin_luther:2.94246321519, first_crusade:2.26047277793, thirty_years'_war:2.15719647338, cultural_revolution:1.90309199298, edward_the_confessor:1.86913626323, jawaharlal_nehru:1.82767736922, marcus_garvey:1.81167494368, dawes_plan:1.81167494368, council_of_trent:1.80350441678, elizabeth_cady_stanton:1.74893840981, war_of_the_austrian_succession:1.73445309051, salem_witch_trials:1.68128114015, hannibal:1.65635399914, margaret_thatcher:1.61164712442, war_of_the_pacific:1.59550155897, charles_martel:1.58576570117, black_panther_party:1.57993930717, maria_theresa:1.56939568211",titian 's allegory of this event hangs in the prado while paolo_veronese showed it occurring as four saints pleaded for a holy league victory.
165933,1,battle_of_lepanto,"third_crusade:0.0692939891014, battle_of_lepanto:0.04601933888, war_of_the_spanish_succession:0.0353142660518, peloponnesian_war:0.0335241107781, first_crusade:0.0314532544474, battle_of_chancellorsville:0.0219872380657, battle_of_bosworth_field:0.0165010484206, battle_of_hastings:0.0160992512437, spanish_civil_war:0.0156112885945, battle_of_bannockburn:0.0149831701736, umayyad_caliphate:0.012778955091, wars_of_the_roses:0.0125946606892, battle_of_agincourt:0.0116302199367, safavid_dynasty:0.011274155602, st._bartholomew's_day_massacre:0.0106747104586, congress_of_berlin:0.00987790092921, william_penn:0.0097985309867, battle_of_culloden:0.00899412994941, battle_of_plassey:0.00897076938086, council_of_chalcedon:0.00886746820275","battle_of_lepanto:8.30510432235, huldrych_zwingli:3.32810469823, peloponnesian_war:2.59961069061, charles_martel:2.48279152497, third_crusade:2.34803789582, league_of_nations:2.2729745036, war_of_the_austrian_succession:2.09139292708, justinian_i:2.08089653849, suez_crisis:1.9824341926, maria_theresa:1.89590308666, pericles:1.86507568412, martin_luther:1.85781111942, fourth_crusade:1.78698661263, ancient_corinth:1.65883193837, neville_chamberlain:1.62328686354, byzantine_empire:1.61555155146, antonio_lopez_de_santa_anna:1.61555155146, christopher_columbus:1.61505540305, great_northern_war:1.5715741833, battle_of_midway:1.54467133624",titian 's allegory of this event hangs in the prado while paolo_veronese showed it occurring as four saints pleaded for a holy league victory. though the victors halted the invasion of cyprus that island was ceded to the losers only two years later.
108592,0,tecumseh,"barry_goldwater:0.0693414368747, alexander_h._stephens:0.0338265475649, clarence_darrow:0.0250475640907, kublai_khan:0.0237662378721, hannibal:0.0178338876821, taiping_rebellion:0.0169531197679, fourth_crusade:0.0148158239608, thomas_hart_benton_(politician):0.0144375908439, charles_martel:0.0138832653377, solon:0.0137771354302, alfred_the_great:0.0135602896571, robert_walpole:0.0135176919016, atlantic_charter:0.0133032611206, toyotomi_hideyoshi:0.0131576005815, ancient_corinth:0.0114600631506, battle_of_agincourt:0.010774815648, dawes_plan:0.0103206701539, darius_i:0.0102208732374, han_dynasty:0.0102070366652, henry_cabot_lodge,_jr.:0.0100996164093","david_lloyd_george:3.49982438122, carthage:3.13672109399, jimmy_carter:3.05380565939, battle_of_marathon:2.79148735702, portugal:2.65456230346, aaron_burr:2.60329356938, margaret_sanger:2.53906018341, sam_houston:2.52032611059, alfred_the_great:2.42007270678, caligula:2.32951637527, mary_baker_eddy:2.29110764558, charlemagne:2.19201878202, mao_zedong:2.16010410592, roger_williams_(theologian):2.15478071938, john_c._calhoun:2.06149458786, ming_dynasty:2.00663728011, francisco_vasquez_de_coronado:1.99555065078, brook_farm:1.99555065078, battle_of_salamis:1.99468008721, henry_morton_stanley:1.98751578675",one story tells of how this persons brother predicted a solar_eclipse after he had talked to scientists coming to view it.
2104,0,bonus_army,"boston_massacre:0.0335673169031, alfred_dreyfus:0.0250771110615, wounded_knee_massacre:0.0248960535721, bonus_army:0.023702999969, treaty_of_ghent:0.0211635897981, henry_i_of_england:0.0190922766602, john_adams:0.01792904696, dorr_rebellion:0.0156625976234, john_c._calhoun:0.0154753897761, wars_of_the_roses:0.0154285826767, shays'_rebellion:0.0150310431103, battle_of_gettysburg:0.0146487703058, john_jay:0.010664323272, henry_clay:0.010499577653, roger_b._taney:0.01044382578, margaret_sanger:0.0102126214156, treaty_of_brest-litovsk:0.0100268797151, embargo_act_of_1807:0.00946510028305, golden_horde:0.00935232180144, thomas_paine:0.00910002513461","wars_of_the_roses:3.02972338682, arthur_wellesley,_1st_duke_of_wellington:2.93428643198, ulysses_s._grant:2.71352288623, william_mckinley:2.56755261372, peasants'_revolt:2.39667073618, benedict_arnold:2.28227481862, james_a._garfield:2.2338205297, william_the_conqueror:2.21881232354, alexander_hamilton:2.17742762581, gamal_abdel_nasser:2.12502071726, oliver_cromwell:2.12487409111, rutherford_b._hayes:2.12061244911, war_of_the_austrian_succession:2.02990882393, william_ewart_gladstone:1.97574635273, john_tyler:1.96409061384, battle_of_culloden:1.93309060039, battle_of_trenton:1.8891874023, battle_of_bosworth_field:1.85979431432, joseph_mccarthy:1.85572066264, harry_s._truman:1.82532072325",its cause was advanced when a vote was taken the day after several of its members marched in edward eslick 's funeral procession.
