Question ID,Sentence Position,Answer,QANTA Scores
188177,2,john_donne,"john_donne:0.0760932781256, john_milton:0.0277765156556, aldous_huxley:0.0210582571241, willa_cather:0.0165383571143, sigrid_undset:0.0111922725328, anton_chekhov:0.0109847669026, thomas_mann:0.0102511644338, howl:0.00948271705583, william_faulkner:0.00929107018792, d._h._lawrence:0.00920482558345, ivan_turgenev:0.00918405239733, tennessee_williams:0.00872688529883, william_dean_howells:0.00868409856242, allen_ginsberg:0.0083232891573, nabokov:0.00819280764184, horace:0.0078832751099, henry_wadsworth_longfellow:0.00786716971865, franz_kafka:0.00763979312949, henry_james:0.00731007835696, nikolai_gogol:0.00729281037016"
188177,3,john_donne,"john_donne:0.341246549375, aldous_huxley:0.0175054838186, john_milton:0.0144305319527, d._h._lawrence:0.0130553458854, franz_kafka:0.0114397261819, ernest_hemingway:0.0109620418395, dylan_thomas:0.0106563777125, lord_byron:0.0104899750194, anton_chekhov:0.00974712705379, william_dean_howells:0.00963232577192, alexander_pope:0.00870634406478, henry_wadsworth_longfellow:0.00745007133666, edmund_spenser:0.00735791478699, horace:0.00713575753906, herman_melville:0.00644819214791, ivan_turgenev:0.00639532271981, allen_ginsberg:0.00614321024226, nabokov:0.00602087749588, thomas_hardy:0.00600876344898, shylock:0.00591250568497"
188179,0,dover_beach,"dover_beach:0.618020761458, john_donne:0.0512489056086, thornton_wilder:0.021116659534, lines_written_a_few_miles_above_tintern_abbey:0.0187923456092, to_the_lighthouse:0.0141043057057, tennessee_williams:0.0131483835171, lord_of_the_flies:0.0116137180466, samuel_beckett:0.0107986433378, virginia_woolf:0.0089865392032, robert_frost:0.00894273536159, william_faulkner:0.00851576810557, anne_bradstreet:0.00674724066414, middlemarch:0.00623049677243, edward_albee:0.00600614113596, the_seagull:0.00531940724427, henry_james:0.00528771717494, gertrude_stein:0.00472437945704, christopher_marlowe:0.00442415046671, henry_wadsworth_longfellow:0.00440429602613, a._a._milne:0.00434446416081"
188179,1,dover_beach,"dover_beach:0.877062988114, middlemarch:0.00591939481338, john_donne:0.00502202162463, robert_frost:0.00346419966683, christopher_marlowe:0.0034062469749, far_from_the_madding_crowd:0.00334597742418, the_cherry_orchard:0.00292626231491, maya_angelou:0.00272020426171, theodore_dreiser:0.00265899705274, lord_of_the_flies:0.00261832710691, henry_james:0.00214462846656, henry_wadsworth_longfellow:0.00198433415883, elegy_written_in_a_country_churchyard:0.00198117297264, dante_alighieri:0.00175717606649, the_seagull:0.00162393496718, dylan_thomas:0.00155754094159, oliver_goldsmith:0.00155086839177, william_cullen_bryant:0.00148836009277, gertrude_stein:0.00148471856592, jorge_luis_borges:0.00146507608817"
188179,2,dover_beach,"dover_beach:0.872620891556, robert_frost:0.00699851197961, to_his_coy_mistress:0.00529483997153, middlemarch:0.00492812801214, henry_james:0.00442603791867, elegy_written_in_a_country_churchyard:0.00415894406141, john_donne:0.00334155736723, maya_angelou:0.0027507678639, far_from_the_madding_crowd:0.00258633343275, jorge_luis_borges:0.0024205168994, the_cherry_orchard:0.00234154383073, christopher_marlowe:0.00227840579611, alexander_pushkin:0.00225899761054, eugene_o'neill:0.0022045652877, nabokov:0.00217542471065, a._a._milne:0.00209565005921, lord_of_the_flies:0.00198792635038, theodore_dreiser:0.00172087342056, edgar_allan_poe:0.00161309075171, to_the_lighthouse:0.00157711640213"
188179,3,dover_beach,"dover_beach:0.883175205277, robert_frost:0.0051789269462, middlemarch:0.00461999607903, to_his_coy_mistress:0.00420453417015, elegy_written_in_a_country_churchyard:0.0041259578704, henry_james:0.00370895901741, john_donne:0.00340752475282, maya_angelou:0.00255815302019, jorge_luis_borges:0.00218861473854, christopher_marlowe:0.00209800000542, alexander_pushkin:0.00208099725933, far_from_the_madding_crowd:0.00202557595724, the_cherry_orchard:0.00201924473061, eugene_o'neill:0.00192843923552, a._a._milne:0.00190711312409, nabokov:0.00183281715406, theodore_dreiser:0.00181579529311, lord_of_the_flies:0.00162249616899, edgar_allan_poe:0.00159908101146, william_cullen_bryant:0.00148774043061"
161562,0,oscar_wilde,"oscar_wilde:0.106320516561, john_milton:0.0378610943604, mark_twain:0.0252383244117, robert_penn_warren:0.0232125450663, rupert_brooke:0.0229838995395, george_bernard_shaw:0.0210475300352, aldous_huxley:0.0209761041839, christopher_marlowe:0.0171347222588, laurence_sterne:0.0157130819571, joseph_conrad:0.0155048567914, truman_capote:0.0154762237392, edgar_allan_poe:0.0154468026755, anthony_burgess:0.0148966695336, robert_browning:0.0139596429124, edmund_spenser:0.0133704189248, epic_of_gilgamesh:0.0124522107687, d._h._lawrence:0.0119624721036, petrarch:0.0103240885633, cormac_mccarthy:0.00977514628533, h._g._wells:0.00912606790265"
161562,1,oscar_wilde,"oscar_wilde:0.125883077909, the_picture_of_dorian_gray:0.0488353591021, epic_of_gilgamesh:0.0471989402473, nathaniel_hawthorne:0.0459998903323, the_importance_of_being_earnest:0.0325235914194, john_milton:0.0151229646451, gotthold_ephraim_lessing:0.0139388742899, edna_st._vincent_millay:0.0126592507663, rainer_maria_rilke:0.00923882607831, notes_from_underground:0.00893617014731, truman_capote:0.00863135683972, duino_elegies:0.00780898931634, william_blake:0.00758793241261, nineteen_eighty-four:0.00748572448624, edith_wharton:0.00722914240532, medusa:0.0071932027744, w._somerset_maugham:0.00705197495874, beowulf:0.00668872101878, sartor_resartus:0.00642908234303, loki:0.00642744320412"
161562,2,oscar_wilde,"oscar_wilde:0.220271173694, nathaniel_hawthorne:0.0397306895385, the_picture_of_dorian_gray:0.034839587089, epic_of_gilgamesh:0.0311311705452, the_importance_of_being_earnest:0.0272910405751, john_milton:0.0170925712883, rainer_maria_rilke:0.0133825054716, edna_st._vincent_millay:0.0107512269513, gotthold_ephraim_lessing:0.00974539345529, truman_capote:0.0083898527965, w._somerset_maugham:0.00784468923841, duino_elegies:0.00654094586051, notes_from_underground:0.00614030959406, edith_wharton:0.00600851838588, octavio_paz:0.00586712652986, william_blake:0.00580988459615, george_bernard_shaw:0.00551803742064, loki:0.00545799056754, lycidas:0.00533434979927, jabberwocky:0.00522523980684"
108316,3,j._m._coetzee,"j._m._coetzee:0.516487773089, notes_from_underground:0.0108063525657, ivan_turgenev:0.00914126031728, louisa_may_alcott:0.0067245728234, anne_bradstreet:0.00621840906312, gabriela_mistral:0.00593550850719, derek_walcott:0.00592575092053, the_fall_of_the_house_of_usher:0.00490019296893, naguib_mahfouz:0.0048666243198, gao_xingjian:0.00475276742648, the_importance_of_being_earnest:0.00469799664353, eugene_ionesco:0.00460202100923, e._m._forster:0.00448354605431, who's_afraid_of_virginia_woolf?:0.00444930428551, mario_vargas_llosa:0.00442655780708, o_captain!_my_captain!:0.00434376682453, dream_of_the_red_chamber:0.00422363439014, truman_capote:0.00419889787898, july's_people:0.00419430298205, milan_kundera:0.00396136132581"
108316,4,j._m._coetzee,"j._m._coetzee:0.772671419798, notes_from_underground:0.00512774407991, ivan_turgenev:0.00488721511781, derek_walcott:0.00376746300937, louisa_may_alcott:0.00333744441241, anne_bradstreet:0.00300677532695, the_fall_of_the_house_of_usher:0.00253771639, gabriela_mistral:0.00236274233794, e._m._forster:0.00219235207619, eugene_ionesco:0.00213426618577, o_captain!_my_captain!:0.00207869648028, naguib_mahfouz:0.00207705222789, the_importance_of_being_earnest:0.0020640334704, mario_vargas_llosa:0.00201993800862, dream_of_the_red_chamber:0.00200671750809, july's_people:0.00192209603372, federico_garcia_lorca:0.00186933795209, gao_xingjian:0.00183124959098, daniel_defoe:0.00181058235707, truman_capote:0.00178366557401"
108317,2,light_in_august,"light_in_august:0.668580848882, the_sound_and_the_fury:0.0195697334162, rudyard_kipling:0.00711849701008, the_return_of_the_native:0.00510536827559, a_good_man_is_hard_to_find_(short_story):0.00467536172378, a_room_with_a_view:0.00406135903714, animal_farm:0.00403667490902, love_in_the_time_of_cholera:0.00399526885116, a_hero_of_our_time:0.00375891947346, a_portrait_of_the_artist_as_a_young_man:0.003571264864, tess_of_the_d'urbervilles:0.00338978634309, leo_tolstoy:0.00314979771382, our_town:0.00307065824265, the_celebrated_jumping_frog_of_calaveras_county:0.00288870828818, mrs_dalloway:0.00239820749674, friedrich_schiller:0.00236431181855, a_tale_of_two_cities:0.00234296181925, the_life_and_opinions_of_tristram_shandy,_gentleman:0.00233087930579, the_grapes_of_wrath:0.00232684616725, washington_irving:0.00227592982451"
108317,3,light_in_august,"light_in_august:0.640435453134, the_sound_and_the_fury:0.0256808405607, rudyard_kipling:0.00830249740455, the_return_of_the_native:0.00663912568264, leo_tolstoy:0.00434010502308, a_good_man_is_hard_to_find_(short_story):0.00428074237045, our_town:0.00398595833727, animal_farm:0.00381596749281, love_in_the_time_of_cholera:0.00380510051116, a_portrait_of_the_artist_as_a_young_man:0.00367540485504, a_room_with_a_view:0.00360804669419, the_celebrated_jumping_frog_of_calaveras_county:0.00342183337159, the_grapes_of_wrath:0.00338354768741, tess_of_the_d'urbervilles:0.00334800902121, washington_irving:0.00294587653408, native_son:0.00289696342453, a_hero_of_our_time:0.00272342477388, mrs_dalloway:0.00272153590375, my_antonia:0.00266785132636, invisible_man:0.00257728934532"
165665,1,caliban,"caliban:0.508637606385, the_tempest:0.166445052384, things_fall_apart:0.0191352846578, rainer_maria_rilke:0.00719679774607, leo_tolstoy:0.00639735268125, my_last_duchess:0.00599440723499, paradise_lost:0.00582135799125, edward_albee:0.00580822698969, thomas_pynchon:0.00473683082253, robert_browning:0.00410145042423, catch_22:0.00403633048401, isis:0.00395944623544, cymbeline:0.00381608556341, sylvia_plath:0.00370779138709, vanity_fair_(novel):0.0036188932219, the_decameron:0.00341442887988, ozymandias:0.00329505514879, the_catcher_in_the_rye:0.00325021598273, snow_country:0.00300523532747, a_good_man_is_hard_to_find_(short_story):0.00298875482835"
165665,2,caliban,"caliban:0.646997270144, the_tempest:0.138321805805, my_last_duchess:0.0188141292383, paradise_lost:0.00597724291017, the_raven:0.00535871667727, stephen_crane:0.00529295592723, robert_browning:0.00501752458607, leo_tolstoy:0.00418172555025, rainer_maria_rilke:0.00409473352047, things_fall_apart:0.00393679395874, daniel_deronda:0.00343419162684, ozymandias:0.00303906338685, hard_times:0.00291424113951, isis:0.00275628972903, sylvia_plath:0.00243373440675, william_shakespeare:0.00221142093219, catch_22:0.00207662181579, the_rime_of_the_ancient_mariner:0.0020304198505, cymbeline:0.00199796257634, william_wordsworth:0.00194624309544"
110370,1,salman_rushdie,"salman_rushdie:0.631120256967, nikolai_gogol:0.013483416758, petrarch:0.00872895961397, four_quartets:0.00655611806754, doris_lessing:0.00608631989143, thomas_pynchon:0.0060599097526, franz_kafka:0.00567579072692, jun'ichiro_tanizaki:0.00499233963593, j._m._coetzee:0.00435746431353, cry,_the_beloved_country:0.00435320589561, ben_jonson:0.00427311514835, pearl_s._buck:0.00422225613075, julio_cortazar:0.0041909726945, giovanni_boccaccio:0.00417411432324, nadine_gordimer:0.00410949127682, the_plague:0.00404201889627, jack_kerouac:0.00399469650369, naguib_mahfouz:0.00394109584205, leo_tolstoy:0.00392712648319, wilfred_owen:0.00370682736914"
110370,2,salman_rushdie,"salman_rushdie:0.91342663735, robert_penn_warren:0.00345504025978, nikolai_gogol:0.00251199269593, doris_lessing:0.00146093695965, horace:0.00125990480266, naguib_mahfouz:0.00116013397315, artemis:0.00115288577083, native_son:0.00114781818215, margaret_atwood:0.00113204434397, jun'ichiro_tanizaki:0.001066126114, cry,_the_beloved_country:0.00100060924722, langston_hughes:0.000966220590423, ben_jonson:0.000953011089986, pablo_neruda:0.000937376049765, franz_kafka:0.000913326409526, the_catcher_in_the_rye:0.000873963928779, crime_and_punishment:0.00085795260055, petrarch:0.000848794456871, chinua_achebe:0.000836581276675, pale_fire:0.000813798580798"
110370,3,salman_rushdie,"salman_rushdie:0.919469198404, robert_penn_warren:0.0030143754984, nikolai_gogol:0.00173067251927, margaret_atwood:0.00168322253838, artemis:0.00164484173001, doris_lessing:0.00161888152796, native_son:0.00149312262868, horace:0.00133022397917, jun'ichiro_tanizaki:0.00103444068866, ben_jonson:0.0010214868549, chinua_achebe:0.000978529291366, cry,_the_beloved_country:0.000941522482813, crime_and_punishment:0.000927692131865, pablo_neruda:0.000790597941865, the_great_gatsby:0.000767759768705, four_quartets:0.00076075748177, gerard_manley_hopkins:0.000760732598645, carl_sandburg:0.000735708999515, ray_bradbury:0.000735040396343, pale_fire:0.000731128342073"
108323,1,silent_cry,"silent_cry:0.0263767482246, queequeg:0.0226358726111, the_jungle:0.0213492004626, ghosts_(play):0.0144865920178, long_day's_journey_into_night:0.0138625508602, invisible_man:0.0129105850363, a_portrait_of_the_artist_as_a_young_man:0.012550603712, the_sorrows_of_young_werther:0.0122332297296, the_bostonians:0.0119713327608, all_quiet_on_the_western_front:0.0119334607161, the_master_builder:0.0115388717084, a_raisin_in_the_sun:0.0112208811702, absalom,_absalom!:0.0111456205265, love_in_the_time_of_cholera:0.0101076669537, the_awakening_(chopin_novel):0.00992902800346, an_enemy_of_the_people:0.00897100696992, the_duchess_of_malfi:0.00893561733214, the_metamorphosis:0.00882753529506, brave_new_world:0.00879885488422, a_good_man_is_hard_to_find_(short_story):0.0087517118004"
108323,2,silent_cry,"silent_cry:0.103917806647, long_day's_journey_into_night:0.017491542359, kenzaburo_oe:0.0158279708943, notes_from_underground:0.0143932342498, the_house_of_the_spirits:0.0138245754999, queequeg:0.0130041094708, athol_fugard:0.0125991394134, love_in_the_time_of_cholera:0.0116772531717, a_raisin_in_the_sun:0.0109575092502, cat_on_a_hot_tin_roof:0.00998749870566, measure_for_measure:0.00961521952766, the_master_builder:0.00872131253793, a_good_man_is_hard_to_find_(short_story):0.00830840989368, a_portrait_of_the_artist_as_a_young_man:0.0081103433838, major_barbara:0.00809638050821, the_jungle:0.00803071615789, kazuo_ishiguro:0.00792056087652, cormac_mccarthy:0.00790088331855, dream_of_the_red_chamber:0.00787589824929, david_copperfield_(character):0.00759063056323"
108323,3,silent_cry,"silent_cry:0.345212706396, kenzaburo_oe:0.0286784130769, notes_from_underground:0.0141637842627, athol_fugard:0.0127904906525, queequeg:0.0116213220935, the_house_of_the_spirits:0.0109400388666, love_in_the_time_of_cholera:0.0103149477072, kazuo_ishiguro:0.0101150751045, long_day's_journey_into_night:0.0100980004047, the_duchess_of_malfi:0.00848030492587, a_portrait_of_the_artist_as_a_young_man:0.00738455692325, f._scott_fitzgerald:0.00735295168094, cat_on_a_hot_tin_roof:0.00724229317312, gao_xingjian:0.00704997236929, cormac_mccarthy:0.00655855745499, dream_of_the_red_chamber:0.00601526816798, a_raisin_in_the_sun:0.00585853302239, david_copperfield_(character):0.00577368217353, the_bald_soprano:0.00564105319691, h._g._wells:0.00544848611227"
104228,2,tobias_smollett,"tobias_smollett:0.0293260827376, doris_lessing:0.0209295702716, ambrose_bierce:0.0171705797887, w._somerset_maugham:0.0167182699375, washington_irving:0.016702828788, robert_frost:0.0156898776405, beloved_(novel):0.0144219605818, mario_vargas_llosa:0.0115126209199, joseph_conrad:0.010535793977, anthony_burgess:0.00920202354392, w._h._auden:0.00891909245115, light_in_august:0.00890255213386, the_frogs:0.00839137070528, the_raven:0.00768655794753, the_brothers_karamazov:0.00763113645832, stephen_crane:0.00736823790466, the_sound_and_the_fury:0.00709611875322, erich_maria_remarque:0.00698185415065, maxim_gorky:0.00684169283656, the_crying_of_lot_49:0.00664552589344"
104228,3,tobias_smollett,"tobias_smollett:0.36521861758, ambrose_bierce:0.0402592804626, the_idiot:0.0154740945968, mario_vargas_llosa:0.0130356113295, doris_lessing:0.0118893125967, my_last_duchess:0.0086046240874, w._somerset_maugham:0.0084719658108, stephen_crane:0.00819813863145, the_duchess_of_malfi:0.00789269205273, as_you_like_it:0.00769732833958, benito_cereno:0.00736284612278, light_in_august:0.00678693259248, the_wild_duck:0.00626395950049, beloved_(novel):0.00594912917215, measure_for_measure:0.00546320116058, thomas_gray:0.00537012167192, maxim_gorky:0.00518926465213, anthony_trollope:0.00516925625871, washington_irving:0.0050415929247, clifford_odets:0.00499101067418"
104228,4,tobias_smollett,"tobias_smollett:0.669920780503, ambrose_bierce:0.0335561203371, mario_vargas_llosa:0.00962791134924, the_idiot:0.00747345070775, doris_lessing:0.00659562812154, my_last_duchess:0.00490396445513, the_duchess_of_malfi:0.00460588741117, the_wild_duck:0.00429173117056, w._somerset_maugham:0.00424337582388, light_in_august:0.00409668254055, measure_for_measure:0.00392445447488, clifford_odets:0.00387792971009, as_you_like_it:0.00379348575414, benito_cereno:0.00375193348722, erich_maria_remarque:0.00317425626689, beloved_(novel):0.00291071454909, henry_david_thoreau:0.00288115818687, maxim_gorky:0.00285056855287, stephen_crane:0.00279080109124, the_crying_of_lot_49:0.00271612653402"
5926,1,stephen_crane,"stephen_crane:0.294523271884, ernest_hemingway:0.0351629299494, nathaniel_hawthorne:0.0201280649897, the_bostonians:0.0200494370468, octavio_paz:0.0148093880677, ambrose_bierce:0.0128649505589, pearl_s._buck:0.0111524734715, henry_james:0.010881590823, christopher_marlowe:0.0107230597002, truman_capote:0.0105454353915, the_sun_also_rises:0.00993331525342, ralph_ellison:0.00990379669547, gertrude_stein:0.00970646359502, graham_greene:0.00809770448926, henry_david_thoreau:0.00798214003857, miguel_angel_asturias:0.00782572960578, chinua_achebe:0.0076901486082, a_connecticut_yankee_in_king_arthur's_court:0.00757670144974, edith_wharton:0.00756852731725, petrarch:0.00736195260418"
5926,2,stephen_crane,"stephen_crane:0.481188002662, ernest_hemingway:0.0218810155589, octavio_paz:0.0118480593605, graham_greene:0.00839448415731, mark_twain:0.00823799214579, nathaniel_hawthorne:0.00813628829229, the_sun_also_rises:0.00792096944585, the_bostonians:0.00773712148333, pearl_s._buck:0.00736126532937, ambrose_bierce:0.00724813964855, henrik_ibsen:0.00723123575703, truman_capote:0.00711515342016, ralph_ellison:0.00609505838406, naguib_mahfouz:0.00591836111727, petrarch:0.00580654410254, gertrude_stein:0.00565386637243, franz_kafka:0.00519627543646, miguel_angel_asturias:0.0051774237324, ivan_turgenev:0.00484329297495, a_connecticut_yankee_in_king_arthur's_court:0.0046414073403"
5926,3,stephen_crane,"stephen_crane:0.862758533897, mark_twain:0.00351961546807, ernest_hemingway:0.00347358551595, octavio_paz:0.00323488820715, truman_capote:0.00306168940607, the_red_badge_of_courage:0.0028184729763, graham_greene:0.00210100882195, the_sun_also_rises:0.0019841491719, henry_james:0.00194785809971, henrik_ibsen:0.00169283529968, charles_lamb:0.00166399319829, pearl_s._buck:0.00139355111999, ralph_ellison:0.00136292183981, christopher_marlowe:0.00135133851474, the_bostonians:0.00133381901697, gertrude_stein:0.00132709012511, franz_kafka:0.00129512579336, miguel_angel_asturias:0.00125804309843, jack_london:0.00116084981318, william_faulkner:0.00110049310704"
5927,2,brave_new_world,"brave_new_world:0.242536756791, sarah_orne_jewett:0.0509821071993, all_quiet_on_the_western_front:0.01745097402, aldous_huxley:0.0145806808837, death_of_a_salesman:0.0122439978994, the_bostonians:0.0119860516299, sons_and_lovers:0.0110455391985, arthur_miller:0.0103681211715, sigrid_undset:0.00949495377952, the_charterhouse_of_parma:0.0081749353494, sartor_resartus:0.008163196791, eugene_o'neill:0.00769888089667, far_from_the_madding_crowd:0.00707776564739, steppenwolf_(novel):0.00668370585511, the_awakening_(chopin_novel):0.00643697565125, henry_david_thoreau:0.00634011763495, the_ambassadors:0.00624396388075, gotthold_ephraim_lessing:0.00604527291594, ethan_frome:0.00587575334736, jane_eyre:0.00586727530309"
5927,3,brave_new_world,"brave_new_world:0.217579918854, sarah_orne_jewett:0.0323513635692, aldous_huxley:0.0239347937379, the_bostonians:0.010504173541, sigrid_undset:0.00900755291703, all_quiet_on_the_western_front:0.0086347951747, eugene_o'neill:0.00832272138698, joseph_conrad:0.0080315253626, arthur_miller:0.00799858516373, sons_and_lovers:0.00793419838435, jane_eyre:0.0074114483658, the_charterhouse_of_parma:0.00686740458181, henry_david_thoreau:0.00681141986198, death_of_a_salesman:0.00665102193118, sartor_resartus:0.00664993940355, arms_and_the_man:0.00612868909357, the_jungle:0.00590850722981, steppenwolf_(novel):0.00571631019071, light_in_august:0.0054159144492, the_tempest:0.00518206264602"
165679,0,bernard_malamud,"bernard_malamud:0.815359208345, louisa_may_alcott:0.0189881106242, cormac_mccarthy:0.0144091110026, clifford_odets:0.0109851852668, henry_james:0.00733107608713, ray_bradbury:0.00670764163624, graham_greene:0.00648020450422, umberto_eco:0.00585387428688, ambrose_bierce:0.00463499188793, wole_soyinka:0.00446354531381, kazuo_ishiguro:0.00331032387934, bret_harte:0.00327494481019, truman_capote:0.00302366196166, ernest_hemingway:0.00290648828032, katherine_anne_porter:0.00286978605616, miguel_de_cervantes:0.0024688137352, erich_maria_remarque:0.00239175216965, philip_roth:0.00214630735136, arthur_miller:0.00211196474432, aldous_huxley:0.0019702153742"
165679,1,bernard_malamud,"bernard_malamud:0.859035448061, cormac_mccarthy:0.00964430229042, ray_bradbury:0.00954227135926, katherine_anne_porter:0.00951285279356, wole_soyinka:0.00646987596943, louisa_may_alcott:0.00562695628039, truman_capote:0.0054355298218, sylvia_plath:0.0049264763562, clifford_odets:0.00484152884919, bret_harte:0.00439150552965, graham_greene:0.00341677161165, erich_maria_remarque:0.00316203981618, umberto_eco:0.00274408589503, kurt_vonnegut:0.00254850859493, kazuo_ishiguro:0.00212239555217, carl_sandburg:0.00177605156359, toni_morrison:0.00176801391888, arthur_miller:0.00159344049733, henry_james:0.00149496132664, miguel_de_unamuno:0.00147939804961"
165679,2,bernard_malamud,"bernard_malamud:0.863828267568, ray_bradbury:0.0114773728011, louisa_may_alcott:0.00970006064513, cormac_mccarthy:0.00835603989966, bret_harte:0.00509280743437, katherine_anne_porter:0.00500220709366, kazuo_ishiguro:0.00499252484469, wole_soyinka:0.00497123145042, sylvia_plath:0.00457376833273, clifford_odets:0.00354198401653, umberto_eco:0.00342575809585, toni_morrison:0.00318461730433, truman_capote:0.00296449403017, miguel_de_unamuno:0.00236836221054, arthur_miller:0.00229188095279, graham_greene:0.00200333259566, erich_maria_remarque:0.00195537289339, washington_irving:0.00184757044377, aldous_huxley:0.00180885475927, lord_byron:0.00163233614668"
122674,4,orlando_furioso,"orlando_furioso:0.112031147031, sophocles:0.0221478826494, the_raven:0.0102955918697, ivan_turgenev:0.00889328694905, the_merchant_of_venice:0.00839470689354, wilfred_owen:0.00838567587856, epic_of_gilgamesh:0.00784448643422, shylock:0.0077398888666, gotthold_ephraim_lessing:0.00727542893857, a_good_man_is_hard_to_find_(short_story):0.00726611420636, antigone_(sophocles):0.007167937522, samuel_beckett:0.00704167572461, crime_and_punishment:0.00689926164432, the_idiot:0.00674692525645, the_rivals:0.00633523366856, arms_and_the_man:0.0062985269669, northanger_abbey:0.0058617845713, steppenwolf_(novel):0.00574324727816, caliban:0.00560856000088, cormac_mccarthy:0.00540789953073"
5939,2,the_rape_of_the_lock,"the_rape_of_the_lock:0.0536040797479, titus_andronicus:0.0219597795383, the_red_badge_of_courage:0.0135476599697, the_love_song_of_j._alfred_prufrock:0.012513833789, ivan_turgenev:0.0123872269791, the_tempest:0.0118250289085, anna_karenina:0.0117001499789, ode_on_a_grecian_urn:0.0110554150974, robert_herrick_(poet):0.00961285632202, miguel_de_cervantes:0.00897425349969, the_tale_of_genji:0.00881842329631, the_little_foxes:0.0087888375664, sartor_resartus:0.00848023329419, the_portrait_of_a_lady:0.00824442216432, la_belle_dame_sans_merci:0.00809167887921, alfred,_lord_tennyson:0.00803445155403, the_master_builder:0.00782940236165, measure_for_measure:0.00737957420537, lines_written_a_few_miles_above_tintern_abbey:0.00725529511231, the_spanish_tragedy:0.00716621286777"
5939,3,the_rape_of_the_lock,"the_rape_of_the_lock:0.164224786726, titus_andronicus:0.0227608604896, anna_karenina:0.0166955854811, the_tempest:0.0135146974318, the_love_song_of_j._alfred_prufrock:0.0109901280436, alexander_pope:0.0100873634242, la_belle_dame_sans_merci:0.00954512671742, the_red_badge_of_courage:0.00954259761461, ode_on_a_grecian_urn:0.00948537281073, benito_cereno:0.00860038288412, ivan_turgenev:0.00843071928924, ozymandias:0.00831045454512, the_little_foxes:0.0082461685237, medusa:0.00818920579059, alfred,_lord_tennyson:0.00777229675545, sartor_resartus:0.00739348585249, the_duchess_of_malfi:0.00725474573153, war_and_peace:0.00695276572419, miss_julie:0.00692864992606, the_mayor_of_casterbridge:0.00655074415058"
181897,0,sinclair_lewis,"sinclair_lewis:0.161126437492, august_strindberg:0.0483934652842, the_great_gatsby:0.0257689232673, samuel_taylor_coleridge:0.0248123523845, ethan_frome:0.0206609437166, middlemarch:0.0193468382763, the_glass_bead_game:0.017855131072, a_farewell_to_arms:0.0152533210596, toni_morrison:0.0150943904829, thornton_wilder:0.0140448066708, silas_marner:0.0137939125917, cry,_the_beloved_country:0.0135007352111, walt_whitman:0.0118443236446, ivanhoe:0.0113667974213, jane_austen:0.0101588610044, major_barbara:0.00986244753443, willa_cather:0.00978614265444, the_seagull:0.00945817349799, daniel_deronda:0.0089033647206, katherine_anne_porter:0.00886499881943"
181897,1,sinclair_lewis,"sinclair_lewis:0.852567591521, thanatopsis:0.00639660967604, silas_marner:0.00579828539475, willa_cather:0.00406185920711, walt_whitman:0.00376471555674, george_eliot:0.00289800868903, carlos_fuentes:0.00254816475477, sophocles:0.00244846866014, bernard_malamud:0.00234522791343, evelyn_waugh:0.00229832094518, katherine_anne_porter:0.00216783746976, saul_bellow:0.00210714797514, theodore_dreiser:0.00209841264667, thornton_wilder:0.00208971878131, middlemarch:0.00205444869333, cry,_the_beloved_country:0.0020477465751, william_makepeace_thackeray:0.00188223262672, samuel_taylor_coleridge:0.0018056397057, emma:0.00174583207959, ernest_hemingway:0.00166269319582"
181897,2,sinclair_lewis,"sinclair_lewis:0.845343748059, thanatopsis:0.00562982355186, willa_cather:0.00548985752604, walt_whitman:0.00468547322683, silas_marner:0.00410809912149, theodore_dreiser:0.00339739272346, george_eliot:0.003370827311, carlos_fuentes:0.00236353698593, bernard_malamud:0.00229773581076, saul_bellow:0.00225153650834, middlemarch:0.00222618055793, cry,_the_beloved_country:0.00221949430621, sophocles:0.0021901211213, thornton_wilder:0.00218879824697, katherine_anne_porter:0.00212393256055, evelyn_waugh:0.00206080035674, william_makepeace_thackeray:0.00197071366662, jack_kerouac:0.00180955771436, emma:0.00179726241055, samuel_taylor_coleridge:0.00179316645667"
5954,0,cymbeline,"cymbeline:0.0741233796975, mrs_dalloway:0.0594796816666, f._scott_fitzgerald:0.0377685824366, spoon_river_anthology:0.0263649194089, geoffrey_chaucer:0.0238867998369, the_idiot:0.0146681888081, h._g._wells:0.0135120622529, a_portrait_of_the_artist_as_a_young_man:0.0130992384775, measure_for_measure:0.0113689606496, the_charterhouse_of_parma:0.0104713250928, northanger_abbey:0.0092672149878, simone_de_beauvoir:0.00900346264215, dashiell_hammett:0.00899849050342, edward_albee:0.00856416493736, henry_david_thoreau:0.00801756253705, the_house_of_the_spirits:0.00788887131883, one_hundred_years_of_solitude:0.00751732751948, sarah_orne_jewett:0.00747646007539, isaac_bashevis_singer:0.00741605403657, ethan_frome:0.00734295612466"
