Question ID,Question Text,QANTA Scores,Answer,Sentence Position,IR_Wiki Scores,category
2101,one concurring justice in this case draws on rochin v. united states and his previous dissent in adamson v. california while the majority opinion often cites the cases of boyd v. united states and weeks v. united states as historical precedents on the central constitutional issue. dissenters included justices whittaker and frankfurter who joined with harlan in lambasting the court for forgetting its sense of judicial restraint in overruling wolf v. colorado.,"mapp_v._ohio:0.488179443897, schenck_v._united_states:0.0398575436019, george_b._mcclellan:0.0314881031889, clayton_antitrust_act:0.0140832779257, treaty_of_waitangi:0.0118357751224, charles_evans_hughes:0.0112156715638, samuel_gompers:0.0104259430797, earl_warren:0.00984993147768, stephen_a._douglas:0.00900701938296, muhammad_ali_jinnah:0.00892737026067, roger_b._taney:0.00858003370444, louis_brandeis:0.00821731943173, plessy_v._ferguson:0.0078313821187, sherman_antitrust_act:0.00714977732211, john_adams:0.00657164180071, cherokee:0.00612883123238, salmon_p._chase:0.00559731781733, jay_treaty:0.00536256444374, hubert_humphrey:0.0049426437096, woodrow_wilson:0.00475805405318",mapp_v._ohio,1,"charles_evans_hughes:5.58286056331, louis_brandeis:4.67592110474, earl_warren:4.62145400303, john_marshall:3.57873382952, william_howard_taft:3.56480619952, schenck_v._united_states:3.48924846849, woodrow_wilson:3.08638238167, roger_b._taney:2.85993330433, rutherford_b._hayes:2.5715810761, harry_s._truman:2.36617243977, benjamin_harrison:2.21244251657, daniel_webster:2.17227235648, john_jay:2.12633637616, james_k._polk:2.0968795857, james_buchanan:1.94415807768, plessy_v._ferguson:1.93781533352, joseph_mccarthy:1.92897149222, john_adams:1.89935277233, warren_g._harding:1.86429279903, alexander_hamilton:1.66514256192",history
2101,one concurring justice in this case draws on rochin v. united states and his previous dissent in adamson v. california while the majority opinion often cites the cases of boyd v. united states and weeks v. united states as historical precedents on the central constitutional issue. dissenters included justices whittaker and frankfurter who joined with harlan in lambasting the court for forgetting its sense of judicial restraint in overruling wolf v. colorado. the wake of this decision produced a doctrine known as the fruit of the poisonous tree.,"mapp_v._ohio:0.525142314516, george_b._mcclellan:0.0226287188775, schenck_v._united_states:0.021596620973, stephen_a._douglas:0.0115547238259, treaty_of_waitangi:0.0110676652664, muhammad_ali_jinnah:0.00974185937095, clayton_antitrust_act:0.00951848012512, roger_b._taney:0.00927514232369, john_adams:0.00779988729793, samuel_gompers:0.00751990317768, earl_warren:0.00741096470666, charles_evans_hughes:0.00671503594198, plessy_v._ferguson:0.00665034195208, louis_brandeis:0.0058271138288, salmon_p._chase:0.00527147303082, lateran_treaty:0.0047928387328, cherokee:0.00475443638805, albany_congress:0.00441663621769, jay_treaty:0.00440841092264, sherman_antitrust_act:0.00435279693873",mapp_v._ohio,2,"charles_evans_hughes:5.44680930225, louis_brandeis:4.56272431618, earl_warren:4.43299116502, john_marshall:3.68664403575, william_howard_taft:3.11312220241, schenck_v._united_states:3.11278724675, woodrow_wilson:2.80331674957, harry_s._truman:2.61419301137, roger_b._taney:2.4717922504, rutherford_b._hayes:2.32463831112, plessy_v._ferguson:2.03133847906, daniel_webster:2.0010689124, benjamin_harrison:1.9224495604, john_jay:1.9085869787, warren_g._harding:1.90535571291, alexander_hamilton:1.81280046037, league_of_nations:1.75948070157, james_buchanan:1.74406207447, thomas_jefferson:1.70293365224, muhammad_ali_jinnah:1.69658402065",history
2101,one concurring justice in this case draws on rochin v. united states and his previous dissent in adamson v. california while the majority opinion often cites the cases of boyd v. united states and weeks v. united states as historical precedents on the central constitutional issue. dissenters included justices whittaker and frankfurter who joined with harlan in lambasting the court for forgetting its sense of judicial restraint in overruling wolf v. colorado. the wake of this decision produced a doctrine known as the fruit of the poisonous tree. name this 1961 supreme court decision in which seizure of lascivious material in a cleveland woman 's apartment was deemed unconstitutional.,"mapp_v._ohio:0.37694338333, stephen_a._douglas:0.0210531302295, schenck_v._united_states:0.0194033345341, george_b._mcclellan:0.0179299508363, charles_evans_hughes:0.0163239293706, earl_warren:0.0137542310968, clayton_antitrust_act:0.0134998069026, roger_b._taney:0.0127456636238, louis_brandeis:0.00947919233675, plessy_v._ferguson:0.00931656269725, treaty_of_waitangi:0.00907627329001, salmon_p._chase:0.00892883880544, muhammad_ali_jinnah:0.00825836490731, john_adams:0.00791992574402, samuel_gompers:0.0071142439134, sherman_antitrust_act:0.00624878829472, thomas_jefferson:0.00541880290374, cherokee:0.00533416894974, labour_party_(uk):0.00520318415364, albany_congress:0.00514553573249",mapp_v._ohio,3,"charles_evans_hughes:4.84424496347, louis_brandeis:4.41738105814, earl_warren:4.25107427844, john_marshall:3.90095475039, woodrow_wilson:3.09201646946, william_howard_taft:2.56237624544, roger_b._taney:2.53303547232, schenck_v._united_states:2.49122485526, harry_s._truman:2.44120301426, benjamin_harrison:2.09091307755, daniel_webster:2.0460881292, warren_g._harding:2.04250157678, grover_cleveland:2.01762836858, rutherford_b._hayes:1.99527709256, william_mckinley:1.96942726015, james_buchanan:1.96180653031, salvador_allende:1.89867847882, john_jay:1.86837675159, adlai_stevenson_ii:1.75322838383, muhammad_ali_jinnah:1.68742105489",history
2104,its cause was advanced when a vote was taken the day after several of its members marched in edward eslick 's funeral procession.,"boston_massacre:0.0335673169031, alfred_dreyfus:0.0250771110615, wounded_knee_massacre:0.0248960535721, bonus_army:0.023702999969, treaty_of_ghent:0.0211635897981, henry_i_of_england:0.0190922766602, john_adams:0.01792904696, dorr_rebellion:0.0156625976234, john_c._calhoun:0.0154753897761, wars_of_the_roses:0.0154285826767, shays'_rebellion:0.0150310431103, battle_of_gettysburg:0.0146487703058, john_jay:0.010664323272, henry_clay:0.010499577653, roger_b._taney:0.01044382578, margaret_sanger:0.0102126214156, treaty_of_brest-litovsk:0.0100268797151, embargo_act_of_1807:0.00946510028305, golden_horde:0.00935232180144, thomas_paine:0.00910002513461",bonus_army,0,"wars_of_the_roses:3.02972338682, arthur_wellesley,_1st_duke_of_wellington:2.93428643198, ulysses_s._grant:2.71352288623, william_mckinley:2.56755261372, peasants'_revolt:2.39667073618, benedict_arnold:2.28227481862, james_a._garfield:2.2338205297, william_the_conqueror:2.21881232354, alexander_hamilton:2.17742762581, gamal_abdel_nasser:2.12502071726, oliver_cromwell:2.12487409111, rutherford_b._hayes:2.12061244911, war_of_the_austrian_succession:2.02990882393, william_ewart_gladstone:1.97574635273, john_tyler:1.96409061384, battle_of_culloden:1.93309060039, battle_of_trenton:1.8891874023, battle_of_bosworth_field:1.85979431432, joseph_mccarthy:1.85572066264, harry_s._truman:1.82532072325",history
2104,its cause was advanced when a vote was taken the day after several of its members marched in edward eslick 's funeral procession. it was supported by such notables as evelyn mclean and general glassford who provided food and money and a second group of this name was met by louis howe one year after the first group of this name made its appearance.,"bonus_army:0.0225854932494, teapot_dome_scandal:0.0163271359251, whig_party_(united_states):0.0130118638625, kitchen_cabinet:0.0103156458217, daniel_boone:0.00985331305338, treaty_of_brest-litovsk:0.0095047180898, coxey's_army:0.00850838424719, peterloo_massacre:0.00834787505103, stephen_a._douglas:0.00740005703422, paris_commune:0.00667635974144, ghana:0.00659797366745, battle_of_bunker_hill:0.0065030154691, caligula:0.00640853912223, henry_cabot_lodge,_jr.:0.00639991960894, rough_riders:0.00632138397709, night_of_the_long_knives:0.00626093376878, bernardo_o'higgins:0.00611835851482, john_wilkes_booth:0.00593897724185, george_washington:0.00592109206048, ivan_the_terrible:0.00563736291929",bonus_army,1,"nelson_mandela:2.47097464969, wars_of_the_roses:2.280309297, william_mckinley:2.25671476215, ulysses_s._grant:2.24384394754, chester_a._arthur:2.05791167919, woodrow_wilson:2.02155944187, harry_s._truman:1.9599782326, william_ewart_gladstone:1.9443099283, arthur_wellesley,_1st_duke_of_wellington:1.90848289821, thaddeus_stevens:1.8302442053, eleanor_roosevelt:1.79508888016, warren_g._harding:1.78216958902, haile_selassie:1.76069015468, napoleon_iii:1.73523901611, benjamin_disraeli:1.7098443291, alexander_hamilton:1.70404157232, james_a._garfield:1.65644222331, george_washington:1.65392760576, charles_de_gaulle:1.62592736316, margaret_thatcher:1.54761634113",history
2104,its cause was advanced when a vote was taken the day after several of its members marched in edward eslick 's funeral procession. it was supported by such notables as evelyn mclean and general glassford who provided food and money and a second group of this name was met by louis howe one year after the first group of this name made its appearance. led by walter waters this group was incited by word of a congressional vote on a bill proposed by wright patman which eventually passed in 1936 over roosevelt 's veto and they camped out on anacostia flats until driven out with artillery and tear gas by douglas_macarthur.,"bonus_army:0.337220045133, golden_horde:0.0138241125668, green_mountain_boys:0.0098996460161, treaty_of_brest-litovsk:0.00980580822825, coxey's_army:0.00863590427907, ghana:0.00805721909258, fort_ticonderoga:0.00687077781661, caroline_affair:0.00632526685932, suleiman_the_magnificent:0.00609645897784, gamal_abdel_nasser:0.0060364591266, july_revolution:0.00577179163634, herbert_hoover:0.0056952486989, william_tecumseh_sherman:0.0056934031424, boxer_rebellion:0.00564471449879, douglas_macarthur:0.00559563483231, dorr_rebellion:0.00550914874619, paris_commune:0.00528079236179, wounded_knee_massacre:0.00511981584957, george_meade:0.00502289918914, charles_evans_hughes:0.00490887924023",bonus_army,2,"bonus_army:6.10971819003, harry_s._truman:2.95041677786, douglas_macarthur:2.6490951695, eleanor_roosevelt:2.50380841015, william_mckinley:2.27983763373, charles_lindbergh:2.24429519923, warren_g._harding:2.17703393372, chester_a._arthur:2.09440836845, winston_churchill:2.02739084716, woodrow_wilson:2.00448296778, grover_cleveland:1.99627002628, thaddeus_stevens:1.92954277858, alexander_hamilton:1.92761534009, james_buchanan:1.89527940515, herbert_hoover:1.89029982798, huey_long:1.84308565489, william_howard_taft:1.83139858418, john_sherman:1.82127039796, james_a._garfield:1.80344328635, ulysses_s._grant:1.7740425658",history
2104,its cause was advanced when a vote was taken the day after several of its members marched in edward eslick 's funeral procession. it was supported by such notables as evelyn mclean and general glassford who provided food and money and a second group of this name was met by louis howe one year after the first group of this name made its appearance. led by walter waters this group was incited by word of a congressional vote on a bill proposed by wright patman which eventually passed in 1936 over roosevelt 's veto and they camped out on anacostia flats until driven out with artillery and tear gas by douglas_macarthur. name this group of impoverished veterans who proved problematic for president hoover when they traveled to washington to demand payment of their compensation certificates.,"bonus_army:0.452681721504, treaty_of_brest-litovsk:0.0122183480915, suleiman_the_magnificent:0.00808803125365, caroline_affair:0.00764563955567, boxer_rebellion:0.00748757719641, golden_horde:0.00735092605224, coxey's_army:0.00724093182917, green_mountain_boys:0.00691888994568, dorr_rebellion:0.00635396178606, george_meade:0.00568327271525, gamal_abdel_nasser:0.00563521056378, july_revolution:0.00548707748419, paris_commune:0.00539575180292, herbert_hoover:0.00498374562981, indira_gandhi:0.00495423248367, boston_massacre:0.00485110246303, wounded_knee_massacre:0.00471916503257, john_paul_jones:0.0046716325112, homestead_strike:0.0044245796741, huey_long:0.0043220494462",bonus_army,3,"bonus_army:6.8851254767, harry_s._truman:3.12525629882, eleanor_roosevelt:2.92254056923, douglas_macarthur:2.71316576708, warren_g._harding:2.64754005823, herbert_hoover:2.52955431272, charles_lindbergh:2.45817346846, woodrow_wilson:2.35404414773, james_a._garfield:2.27097557285, william_mckinley:2.25238896271, alexander_hamilton:2.1829561667, grover_cleveland:2.13582638178, john_sherman:2.11245190569, chester_a._arthur:2.09744748417, ulysses_s._grant:1.99233638234, calvin_coolidge:1.97798579026, huey_long:1.88779755273, benjamin_harrison:1.77254933182, william_howard_taft:1.75858443789, rutherford_b._hayes:1.74384282788",history
143420,roger taney was appointed attorney general to lead the legal battle against it.,"salmon_p._chase:0.409593014964, louis_brandeis:0.0344514121893, roger_b._taney:0.0259625397746, andrew_jackson:0.0259414700702, battle_of_the_thames:0.0190946902052, salem_witch_trials:0.0176637439455, henry_i_of_england:0.0160071124994, dorr_rebellion:0.0142228279786, john_marshall:0.013766818474, charles_martel:0.0112969818841, treaty_of_ghent:0.0112823749591, second_bank_of_the_united_states:0.0105629684676, james_k._polk:0.0102094090019, james_buchanan:0.00999479278802, oliver_cromwell:0.00949167470779, charlemagne:0.00910779747738, peterloo_massacre:0.00900718478041, john_wycliffe:0.00867790185887, roger_williams_(theologian):0.00836796231447, martin_van_buren:0.00760067206156",second_bank_of_the_united_states,0,"roger_b._taney:5.43618000332, james_buchanan:3.80652616659, salmon_p._chase:3.3526448804, kitchen_cabinet:3.31219132526, charles_evans_hughes:3.22596548514, william_henry_harrison:2.9829130709, charles_sumner:2.72700763456, benjamin_harrison:2.43206543093, ulysses_s._grant:2.17401846946, henry_clay:2.13213291991, franklin_pierce:2.03993611062, earl_warren:2.02507075813, william_tecumseh_sherman:2.01798084145, louis_brandeis:1.99267592948, adolf_eichmann:1.97676259126, walter_mondale:1.97089704707, haymarket_affair:1.94873074714, trent_affair:1.90960485031, safavid_dynasty:1.89274974574, william_mckinley:1.86053595892",history
143420,roger taney was appointed attorney general to lead the legal battle against it. however its president nicholas biddle retaliated by allying with daniel_webster and henry_clay though he could not extend its life.,"second_bank_of_the_united_states:0.41549237995, daniel_webster:0.103547830519, whig_party_(united_states):0.0415488998796, compromise_of_1850:0.0295234663753, henry_i_of_england:0.0199065021388, andrew_jackson:0.0196976388327, salmon_p._chase:0.0172010179287, john_tyler:0.0165016816149, james_k._polk:0.0158926658279, fugitive_slave_laws:0.0149993166588, john_marshall:0.0145119878365, treaty_of_ghent:0.0113319527944, martin_van_buren:0.0100514250558, shays'_rebellion:0.0100489708829, ostend_manifesto:0.00999289362309, dorr_rebellion:0.00908314688815, roger_b._taney:0.00882907882619, peloponnesian_war:0.00686229152366, missouri_compromise:0.00653117905579, salem_witch_trials:0.00631645373784",second_bank_of_the_united_states,1,"roger_b._taney:4.65630721428, william_henry_harrison:4.21844373736, daniel_webster:4.01282819556, kitchen_cabinet:3.39239703523, john_tyler:3.38921581704, charles_sumner:3.19864637678, second_bank_of_the_united_states:3.09612017518, henry_clay:2.96269788402, franklin_pierce:2.94984338515, james_buchanan:2.59637318321, john_c._calhoun:2.48589500898, martin_van_buren:2.44460355905, millard_fillmore:2.28453898023, william_tecumseh_sherman:2.2755744169, zachary_taylor:2.17744114215, james_monroe:2.13119063513, cherokee:2.0941830075, stephen_a._douglas:1.97281560672, ulysses_s._grant:1.9631279905, whig_party_(united_states):1.86468484331",history
143420,roger taney was appointed attorney general to lead the legal battle against it. however its president nicholas biddle retaliated by allying with daniel_webster and henry_clay though he could not extend its life. the end of its charter was a primary cause of the panic_of_1837 the next year.,"second_bank_of_the_united_states:0.137435160438, daniel_webster:0.115728179621, whig_party_(united_states):0.0341302801919, fugitive_slave_laws:0.0284048306157, john_marshall:0.0248834224301, henry_i_of_england:0.0234832218484, salmon_p._chase:0.0233759722369, dorr_rebellion:0.0230262894244, treaty_of_ghent:0.0223008637472, compromise_of_1850:0.0213939783278, henry_the_navigator:0.0185410040399, martin_van_buren:0.0171976312013, missouri_compromise:0.0139218185106, james_k._polk:0.0139195124845, john_tyler:0.0121384036634, roger_b._taney:0.0120416798964, shays'_rebellion:0.0119582928269, roger_williams_(theologian):0.0111253742196, andrew_jackson:0.0106218883219, battle_of_bosworth_field:0.0100660304149",second_bank_of_the_united_states,2,"roger_b._taney:4.25986938855, william_henry_harrison:4.00172159285, daniel_webster:3.81885390966, second_bank_of_the_united_states:3.77954468673, john_tyler:3.34823313451, franklin_pierce:3.25109028128, martin_van_buren:3.126180698, charles_sumner:3.08172884553, james_buchanan:2.96517040748, andrew_jackson:2.75913217336, henry_clay:2.69495492245, john_c._calhoun:2.37851188353, james_k._polk:2.35040594298, benjamin_harrison:2.12168232144, kitchen_cabinet:2.10986387681, thomas_hart_benton_(politician):2.08189017987, alexander_hamilton:2.02849808212, william_tecumseh_sherman:2.02711320562, ulysses_s._grant:1.99638745911, james_monroe:1.92009086725",history
143420,roger taney was appointed attorney general to lead the legal battle against it. however its president nicholas biddle retaliated by allying with daniel_webster and henry_clay though he could not extend its life. the end of its charter was a primary cause of the panic_of_1837 the next year. name this second-of-its-kind national financial institution a political bogeyman of andrew_jackson.,"second_bank_of_the_united_states:0.269613681598, daniel_webster:0.101960475175, whig_party_(united_states):0.03890979418, compromise_of_1850:0.0329965885452, john_tyler:0.0242558154998, martin_van_buren:0.0198538808566, andrew_jackson:0.0197728793619, fugitive_slave_laws:0.0172922621611, dorr_rebellion:0.0161770868826, john_marshall:0.0156707125348, shays'_rebellion:0.0119373483065, william_henry_harrison:0.0108434726203, treaty_of_ghent:0.0090640986946, roger_b._taney:0.0086517527816, henry_the_navigator:0.00859838088653, missouri_compromise:0.00859068666731, james_k._polk:0.00799636366144, millard_fillmore:0.00794211364148, roger_williams_(theologian):0.00707395758594, salmon_p._chase:0.0064654510329",second_bank_of_the_united_states,3,"second_bank_of_the_united_states:4.15940598798, roger_b._taney:4.12882468787, daniel_webster:4.01599338871, william_henry_harrison:3.87860437691, john_tyler:3.44586262125, martin_van_buren:3.17151178744, franklin_pierce:2.90805977753, henry_clay:2.8830216131, charles_sumner:2.83485359934, andrew_jackson:2.81231517196, john_c._calhoun:2.78507833623, james_buchanan:2.60369403987, james_k._polk:2.54416774196, james_monroe:2.23006350937, thomas_hart_benton_(politician):2.14026716727, kitchen_cabinet:2.13458279608, john_quincy_adams:2.13157143792, alexander_hamilton:2.09468291217, zachary_taylor:2.03736218878, whig_party_(united_states):2.01250172727",history
2110,in his inaugural address this man noted that the great scheme of our constitutional liberty rests upon a proper distribution of power between the state and federal authorities.,"maine:0.0373979525375, john_adams:0.0358442633456, william_howard_taft:0.0334990034501, solon:0.0320437892532, fugitive_slave_laws:0.0268766158085, douglas_macarthur:0.0246877296878, charlemagne:0.0175461251539, john_marshall:0.0170537074009, jimmy_carter:0.0161965725904, council_of_constance:0.0147184795429, jawaharlal_nehru:0.0145229171769, camillo_benso,_count_of_cavour:0.0133578870874, alexander_hamilton:0.012997879716, indira_gandhi:0.0121060736138, konrad_adenauer:0.0109895106152, league_of_nations:0.0100639402045, william_jennings_bryan:0.00937782608003, rutherford_b._hayes:0.00898479176196, hartford_convention:0.00844107936447, ronald_reagan:0.00838992127428",franklin_pierce,0,"john_tyler:4.11076224249, daniel_webster:2.8216564187, john_c._calhoun:2.7630527451, george_washington:2.51443926114, john_marshall:2.4958383, herbert_hoover:2.45047808202, oliver_cromwell:2.42713865271, muhammad_ali_jinnah:2.39174610068, louis_brandeis:2.37122104654, james_a._garfield:2.26932588222, alexander_hamilton:2.25993818143, james_buchanan:2.23608746204, benjamin_harrison:2.23099174232, ronald_reagan:2.16856358777, roger_b._taney:2.04898010493, manifest_destiny:2.04701311393, woodrow_wilson:2.04109033282, john_adams:2.0272803187, stephen_a._douglas:2.02046541625, thomas_jefferson:2.02039435992",history
2110,in his inaugural address this man noted that the great scheme of our constitutional liberty rests upon a proper distribution of power between the state and federal authorities. he made caleb_cushing his attorney general and appointed only one supreme court justice john campbell.,"william_howard_taft:0.062960096103, john_marshall:0.0509926582191, fugitive_slave_laws:0.0158673156275, john_quincy_adams:0.0151908514762, whig_party_(united_states):0.0151203112857, roger_b._taney:0.0137923077707, john_adams:0.0129407859994, indira_gandhi:0.0127651883071, rutherford_b._hayes:0.0123846985789, earl_warren:0.0122485040215, treaty_of_ghent:0.0119093567029, louis_brandeis:0.0118552436784, maine:0.0117173249498, franklin_pierce:0.00969264650422, charlemagne:0.00963361747139, camillo_benso,_count_of_cavour:0.00926719450672, john_tyler:0.00914261538863, pierre_trudeau:0.00906078077327, jawaharlal_nehru:0.00877361863618, thomas_jefferson:0.00876033411466",franklin_pierce,1,"john_tyler:4.26180135241, stephen_a._douglas:3.33651885196, john_marshall:2.8757642457, ulysses_s._grant:2.79641756401, louis_brandeis:2.63385004164, roger_b._taney:2.56683232769, benjamin_harrison:2.54484329064, james_a._garfield:2.40736706939, james_buchanan:2.36187717399, daniel_webster:2.2969012844, charles_evans_hughes:2.28822242991, salmon_p._chase:2.23344783398, john_jay:2.21770162613, woodrow_wilson:2.20780837155, alexander_hamilton:2.16674176512, george_washington:2.12333491261, herbert_hoover:2.0914450883, thaddeus_stevens:2.09068945476, jefferson_davis:2.01627902117, warren_g._harding:1.97537800725",history
2110,in his inaugural address this man noted that the great scheme of our constitutional liberty rests upon a proper distribution of power between the state and federal authorities. he made caleb_cushing his attorney general and appointed only one supreme court justice john campbell. his administration 's foreign policy mistakes included recognizing william walker 's filibuster government in nicaragua as well as having his secretary_of_state william marcy wind up on the receiving end of the ostend_manifesto.,"franklin_pierce:0.0436305719295, treaty_of_ghent:0.0245065483377, maine:0.0175611007053, james_buchanan:0.0171467999612, william_walker_(filibuster):0.0136956544786, james_monroe:0.0118769986132, john_quincy_adams:0.0114287996036, alexander_hamilton:0.0112467563786, ostend_manifesto:0.0101865781246, roger_b._taney:0.010148580456, thomas_jefferson:0.0100636032684, john_marshall:0.00878757846081, james_k._polk:0.00860604721789, william_howard_taft:0.00824345902954, louis_brandeis:0.00761655369346, julius_nyerere:0.00727797296498, william_jennings_bryan:0.00726834080826, francisco_franco:0.00685409645766, pierre_trudeau:0.006741480777, john_t._scopes:0.00671433673024",franklin_pierce,2,"john_tyler:3.60475544028, james_buchanan:3.13779170578, manifest_destiny:2.75716371175, franklin_pierce:2.47850537092, james_a._garfield:2.46435412848, ulysses_s._grant:2.38785759106, stephen_a._douglas:2.34423981897, herbert_hoover:2.3171307947, ronald_reagan:2.30648111562, woodrow_wilson:2.25001796936, william_mckinley:2.24994717477, jefferson_davis:2.22218559573, ostend_manifesto:2.22130032304, benjamin_harrison:2.22059453921, john_marshall:2.16937057158, james_k._polk:2.10599726509, warren_g._harding:2.08753935793, thomas_jefferson:2.07002276943, charles_evans_hughes:2.00662273804, louis_brandeis:1.97630865719",history
2110,in his inaugural address this man noted that the great scheme of our constitutional liberty rests upon a proper distribution of power between the state and federal authorities. he made caleb_cushing his attorney general and appointed only one supreme court justice john campbell. his administration 's foreign policy mistakes included recognizing william walker 's filibuster government in nicaragua as well as having his secretary_of_state william marcy wind up on the receiving end of the ostend_manifesto. this man 's nomination was the result of deadlock between lewis_cass stephen douglas and james_buchanan and his cabinet included jefferson_davis as secretary of war.,"franklin_pierce:0.100507598239, james_buchanan:0.0294532903855, james_k._polk:0.0264755204904, lester_b._pearson:0.0181416412253, treaty_of_ghent:0.0155920435528, jefferson_davis:0.014198950684, ostend_manifesto:0.0118175019341, william_walker_(filibuster):0.0117717130869, roger_b._taney:0.0110629975621, william_jennings_bryan:0.010497896723, john_a._macdonald:0.00990882029531, first_triumvirate:0.0096603346368, maine:0.00960625133595, james_a._garfield:0.00952872692348, john_t._scopes:0.00881531074517, st._bartholomew's_day_massacre:0.00783356017262, george_b._mcclellan:0.00743550757737, clarence_darrow:0.00680900723349, alexander_hamilton:0.00639442405098, rutherford_b._hayes:0.00620708586157",franklin_pierce,3,"franklin_pierce:3.93493558374, james_buchanan:3.69061824114, john_tyler:3.42585976664, jefferson_davis:2.66844313029, stephen_a._douglas:2.64848049101, ulysses_s._grant:2.63572232178, james_k._polk:2.52627823572, james_a._garfield:2.46231846709, louis_brandeis:2.40623715988, ronald_reagan:2.3166194398, manifest_destiny:2.31037971526, trent_affair:2.27624965875, benjamin_harrison:2.25669509783, thomas_jefferson:2.23052349324, william_mckinley:2.22871274676, ostend_manifesto:2.15209184804, warren_g._harding:2.13174263068, alexander_hamilton:2.12905917536, herbert_hoover:2.12598969499, john_marshall:2.06038224073",history
2110,in his inaugural address this man noted that the great scheme of our constitutional liberty rests upon a proper distribution of power between the state and federal authorities. he made caleb_cushing his attorney general and appointed only one supreme court justice john campbell. his administration 's foreign policy mistakes included recognizing william walker 's filibuster government in nicaragua as well as having his secretary_of_state william marcy wind up on the receiving end of the ostend_manifesto. this man 's nomination was the result of deadlock between lewis_cass stephen douglas and james_buchanan and his cabinet included jefferson_davis as secretary of war. identify this man nicknamed young hickory for his ardent jacksonianism a democrat who was elected president in 1852.,"franklin_pierce:0.0955270900384, james_buchanan:0.0245857884343, james_k._polk:0.0209782243024, jefferson_davis:0.017211306887, lester_b._pearson:0.0144761601015, treaty_of_ghent:0.0101121770343, john_a._macdonald:0.00968143028757, john_t._scopes:0.00879010542001, george_b._mcclellan:0.00875295625285, thomas_hart_benton_(politician):0.00831859993169, maine:0.00821701895799, james_a._garfield:0.00808786584514, andrew_jackson:0.00792587418747, clarence_darrow:0.00790242774937, william_walker_(filibuster):0.00738204384496, john_c._calhoun:0.00731383155915, william_jennings_bryan:0.00727591866675, alexander_hamilton:0.00721598953003, roger_b._taney:0.0070524494949, st._bartholomew's_day_massacre:0.00688019929764",franklin_pierce,4,"franklin_pierce:3.79242807598, james_buchanan:3.76813353354, john_tyler:3.45916308398, stephen_a._douglas:2.97524950085, jefferson_davis:2.70794517263, james_k._polk:2.69722863965, ulysses_s._grant:2.40849661076, manifest_destiny:2.32927757473, james_a._garfield:2.26774035559, daniel_webster:2.25780875319, benjamin_harrison:2.24713924665, ronald_reagan:2.24425300692, william_mckinley:2.22578515145, louis_brandeis:2.19799250064, herbert_hoover:2.16123187658, warren_g._harding:2.15009034512, woodrow_wilson:2.04925338517, millard_fillmore:2.03369069947, thomas_jefferson:2.01786786182, huey_long:1.99575644157",history
165954,this campaign chronicled by roger of hoveden was proclaimed after the battle of hattin by gregory viii.,"third_crusade:0.283098142769, battle_of_plassey:0.0673310561643, frederick_douglass:0.030576462182, henry_i_of_england:0.0177992425984, william_the_conqueror:0.0136840386047, battle_of_bosworth_field:0.0133433642572, maria_theresa:0.0125611198907, salmon_p._chase:0.0125422879065, edward_the_confessor:0.0119872110807, benjamin_disraeli:0.0106335265065, john_wycliffe:0.0103931005281, diocletian:0.0102249127602, otto_von_bismarck:0.00982294053307, mary_baker_eddy:0.00957083596809, hugh_capet:0.00953816717034, tokugawa_ieyasu:0.00952298786272, martin_van_buren:0.0091267094507, atahualpa:0.00897009385083, charles_martel:0.00880608759153, james_a._garfield:0.0083431009171",third_crusade,0,"third_crusade:7.41678132277, albigensian_crusade:4.03482680864, eleanor_of_aquitaine:3.05392279189, wars_of_the_roses:3.00944815906, william_the_conqueror:2.82081050716, alfred_the_great:2.71071895092, charles_martel:2.70250689079, oliver_cromwell:2.68685920673, john_wycliffe:2.56995790791, easter_rising:2.55494372176, mary,_queen_of_scots:2.5391232515, peter_the_great:2.35014579071, khmer_empire:2.33006952406, ancient_corinth:2.24849097163, safavid_dynasty:2.22135704, william_henry_harrison:2.19500146923, akbar:2.1934269925, winston_churchill:2.17285388492, diocletian:1.82478719228, st._bartholomew's_day_massacre:1.82393766143",history
